t,v(tgt),v(txd),i(tgt),i(txd)
2.135084837447281e-05,4.999999949999590e+00,5.000000000000000e+00,-5.000040962863106e-12,-2.302387976209318e-24
2.139884837447281e-05,4.999999949999854e+00,5.000000000000000e+00,-5.000014616750315e-12,-2.301802937240483e-24
2.144684837447281e-05,4.999999949999947e+00,5.000000000000000e+00,-5.000005292611631e-12,-2.302015929684893e-24
2.149484837447281e-05,4.999999949999981e+00,5.000000000000000e+00,-5.000001931584896e-12,-2.302066515390440e-24
2.154284837447281e-05,4.999999949999992e+00,5.000000000000000e+00,-5.000000738962507e-12,-2.301814178508383e-24
2.159084837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301709753046054e-24
2.163884837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301666365696267e-24
2.168684837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.173484837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.178284837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.183084837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.187884837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.192684837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.197484837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.202284837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.207084837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.211884837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.216684837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.221484837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.226284837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.231084837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.235884837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.240684837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.245484837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.250284837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.255084837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.259884837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.264684837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.269484837447281e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.274284837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.279084837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.283884837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.288684837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.293484837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.298284837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.303084837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.307884837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.312684837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.317484837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.322284837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.327084837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.331884837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.336684837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.341484837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.346284837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.351084837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.355884837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.360684837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.365484837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.370284837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.375084837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.379884837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.384684837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.389484837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.394284837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.399084837447282e-05,4.999999949999996e+00,5.000000000000000e+00,-5.000000413701855e-12,-2.301631557208824e-24
2.400000000000000e-05,4.999999949999994e+00,5.000000000000000e+00,-5.000000630542289e-12,-2.301631655816437e-24
