t,v(tgt),v(txd),i(tgt),i(txd)
2.174875817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.179675817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.184475817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.189275817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.194075817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.198875817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.203675817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.208475817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.213275817218957e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.218075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.222875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.227675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.232475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.237275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.242075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.246875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.251675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.256475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.261275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.266075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.270875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.275675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.280475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.285275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.290075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.294875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.299675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.304475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.309275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.314075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.318875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.323675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.328475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.333275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.338075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.342875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.347675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.352475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.357275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.362075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.366875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.371675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.376475817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.381275817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.386075817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.390875817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.395675817218958e-05,4.999999999999997e+00,5.000000000000000e+00,-2.168404344971009e-19,-2.423380700838948e-27
2.400000000000000e-05,4.999999999999998e+00,5.000000000000000e+00,-2.168404344971009e-19,-1.615587133892632e-27
